,0,1,2,3,4,5
1574,26143130,"Shark, coated, baked or broiled, fat added in cooking",NS as to fat added in cooking; dogfish; grayfish,2a,2402,Fish
1575,26143131,"Shark, coated, baked or broiled, fat not added in cooking",dogfish; grayfish,2a,2402,Fish
1576,26143140,"Shark, coated, fried","fried, NS as to coating; dogfish; grayfish",2,2402,Fish
1577,26143160,"Shark, steamed or poached",dogfish; grayfish,,2402,Fish
1578,26147110,"Sturgeon, cooked, NS as to cooking method",,,2402,Fish
1579,26147120,"Sturgeon, baked or broiled, fat added in cooking",sauteed; fried with no coating; NS as to fat added in cooking,,2402,Fish
1580,26147130,"Sturgeon, steamed",,,2402,Fish
1581,26147140,"Sturgeon, coated, fried","fried, NS as to coating",2,2402,Fish
1582,26147190,"Sturgeon, smoked",,,2402,Fish
1583,26149110,"Swordfish, cooked, NS as to cooking method",marlin,,2402,Fish
1584,26149120,"Swordfish, baked or broiled, fat added in cooking",sauteed; fried with no coating; marlin; NS as to fat added in cooking,,2402,Fish
1585,26149121,"Swordfish, baked or broiled, fat not added in cooking",marlin,,2402,Fish
1586,26149130,"Swordfish, coated, baked or broiled, fat added in cooking",NS as to fat added in cooking; marlin,2a,2402,Fish
1587,26149131,"Swordfish, coated, baked or broiled, fat not added in cooking",marlin,2a,2402,Fish
1588,26149140,"Swordfish, coated, fried","marlin; fried, NS as to coating",2,2402,Fish
1589,26149160,"Swordfish, steamed or poached",marlin,,2402,Fish
1590,26151110,"Trout, cooked, NS as to cooking method",cisco; lake herring; steelhead; whitefish,,2402,Fish
1591,26151120,"Trout, baked or broiled, made with oil",sauteed; fried with no coating; cisco; lake herring; steelhead; whitefish; NS as to fat added in cooking; NS as to type of fat added in cooking,,2402,Fish
1592,26151121,"Trout, baked or broiled, made with butter",sauteed; fried with no coating; made with animal fat or meat drippings; cisco; lake herring; steelhead; whitefish,,2402,Fish
1593,26151122,"Trout, baked or broiled, made with margarine",sauteed; fried with no coating; made with shortening; cisco; lake herring; steelhead; whitefish,2a,2402,Fish
1594,26151123,"Trout, baked or broiled, made without fat",sauteed; fried with no coating; cisco; lake herring; steelhead; whitefish,,2402,Fish
1595,26151124,"Trout, baked or broiled, made with cooking spray",sauteed; fried with no coating; cisco; lake herring; steelhead; whitefish,,2402,Fish
1596,26151130,"Trout, coated, baked or broiled, made with oil",cisco; lake herring; steelhead; whitefish; NS as to fat added in cooking; NS as to type of fat added in cooking,2a,2402,Fish
1597,26151131,"Trout, coated, baked or broiled, made with butter",made with animal fat or meat drippings; cisco; lake herring; steelhead; whitefish,2a,2402,Fish
1598,26151132,"Trout, coated, baked or broiled, made with margarine",made with shortening; cisco; lake herring; steelhead; whitefish,2a,2402,Fish
1599,26151133,"Trout, coated, baked or broiled, made without fat",cisco; lake herring; steelhead; whitefish,2a,2402,Fish
1600,26151134,"Trout, coated, baked or broiled, made with cooking spray",cisco; lake herring; steelhead; whitefish,2a,2402,Fish
1601,26151140,"Trout, coated, fried, made with oil","fried, NS as to coating; cisco; lake herring; steelhead; whitefish; NS as to fat added in cooking; NS as to type of fat added in cooking",2,2402,Fish
1602,26151141,"Trout, coated, fried, made with butter","fried, NS as to coating; made with animal fat or meat drippings; cisco; lake herring; steelhead; whitefish",2,2402,Fish
1603,26151142,"Trout, coated, fried, made with margarine","fried, NS as to coating; made with shortening; cisco; lake herring; steelhead; whitefish",2a,2402,Fish
1604,26151143,"Trout, coated, fried, made without fat","fried, NS as to coating; cisco; lake herring; steelhead; whitefish",2,2402,Fish
1605,26151144,"Trout, coated, fried, made with cooking spray","fried, NS as to coating; cisco; lake herring; steelhead; whitefish",2,2402,Fish
1606,26151160,"Trout, steamed or poached",cisco; lake herring; steelhead; whitefish,,2402,Fish
1607,26151190,"Trout, smoked",chub; cisco; lake herring; steelhead; whitefish,,2402,Fish
1608,26153100,"Tuna, fresh, raw",ahi; aku; bonito; sashimi,,2402,Fish
1609,26153110,"Tuna, fresh, cooked, NS as to cooking method",ahi; aku; bonito,,2402,Fish
1610,26153120,"Tuna, fresh, baked or broiled, fat added in cooking",sauteed; fried with no coating; ahi; aku; bonito; NS as to fat added in cooking,,2402,Fish
1611,26153122,"Tuna, fresh, baked or broiled, fat not added in cooking",sauteed; fried with no coating; ahi; aku; bonito,,2402,Fish
1612,26153130,"Tuna, fresh, coated, baked or broiled, fat added in cooking",NS as to fat added in cooking; ahi; aku; bonito,2a,2402,Fish
1613,26153131,"Tuna, fresh, coated, baked or broiled, fat not added",ahi; aku; bonito,2a,2402,Fish
1614,26153140,"Tuna, fresh, coated, fried","fried, NS as to coating; ahi; aku; bonito",2,2402,Fish
1615,26153160,"Tuna, fresh, steamed or poached",ahi; aku; bonito,,2402,Fish
1616,26153170,"Tuna, fresh, dried",ahi; aku; bonito,,2402,Fish
1617,26153190,"Tuna, fresh, smoked",ahi; aku; bonito,,2402,Fish
1618,26155110,"Tuna, canned, NS as to oil or water pack","tuna, NFS; low sodium",,2402,Fish
1619,26155180,"Tuna, canned, oil pack",low sodium,,2402,Fish
1620,26155190,"Tuna, canned, water pack",low sodium,,2402,Fish
1621,26157110,"Whiting, cooked, NS as to cooking method",,2,2402,Fish
1622,26157120,"Whiting, baked or broiled, made with oil",sauteed; fried with no coating; NS as to fat added in cooking; NS as to type of fat added in cooking,,2402,Fish
1623,26157121,"Whiting, baked or broiled, made with butter",sauteed; fried with no coating; made with animal fat or meat drippings,,2402,Fish
1624,26157122,"Whiting, baked or broiled, made with margarine",sauteed; fried with no coating; made with shortening,2a,2402,Fish
1625,26157123,"Whiting, baked or broiled, made without fat",sauteed; fried with no coating,,2402,Fish
1626,26157124,"Whiting, baked or broiled, made with cooking spray",sauteed; fried with no coating,,2402,Fish
1627,26157130,"Whiting, coated, baked or broiled, made with oil",NS as to fat added in cooking; NS as to type of fat added in cooking,2a,2402,Fish
1628,26157131,"Whiting, coated, baked or broiled, made with butter",made with animal fat or meat drippings,2a,2402,Fish
1629,26157132,"Whiting, coated, baked or broiled, made with margarine",made with shortening,2a,2402,Fish
1630,26157133,"Whiting, coated, baked or broiled, made without fat",,2a,2402,Fish
1631,26157134,"Whiting, coated, baked or broiled, made with cooking spray",,2a,2402,Fish
1632,26157140,"Whiting, coated, fried, made with oil","fried, NS as to coating; NS as to fat added in cooking; NS as to type of fat added in cooking",2,2402,Fish
1633,26157141,"Whiting, coated, fried, made with butter","fried, NS as to coating; made with animal fat or meat drippings",2,2402,Fish
1634,26157142,"Whiting, coated, fried, made with margarine","fried, NS as to coating; made with shortening",2a,2402,Fish
1635,26157143,"Whiting, coated, fried, made without fat","fried, NS as to coating",2,2402,Fish
1636,26157144,"Whiting, coated, fried, made with cooking spray","fried, NS as to coating",2,2402,Fish
1637,26157160,"Whiting, steamed or poached",,,2402,Fish
1638,26158000,"Tilapia, cooked, NS as to cooking method",mojarra,,2402,Fish
1639,26158010,"Tilapia, baked or broiled, made with oil",sauteed; fried with no coating; NS as to fat added in cooking; NS as to type of fat added in cooking; mojarra,,2402,Fish
1640,26158011,"Tilapia, baked or broiled, made with butter",sauteed; fried with no coating; made with animal fat or meat drippings; mojarra,,2402,Fish
1641,26158012,"Tilapia, baked or broiled, made with margarine",sauteed; fried with no coating; made with shortening; mojarra,2a,2402,Fish
1642,26158013,"Tilapia, baked or broiled, made without fat",sauteed; fried with no coating; mojarra,,2402,Fish
1643,26158014,"Tilapia, baked or broiled, made with cooking spray",sauteed; fried with no coating; mojarra,,2402,Fish
1644,26158020,"Tilapia, coated, baked or broiled, made  with oil",NS as to fat added in cooking; NS as to type of fat added in cooking; mojarra,2a,2402,Fish
1645,26158021,"Tilapia, coated, baked or broiled, made with butter",made with animal fat or meat drippings; mojarra,2a,2402,Fish
1646,26158022,"Tilapia, coated, baked or broiled, made with margarine",made with shortening; mojarra,2a,2402,Fish
1647,26158023,"Tilapia, coated, baked or broiled, made without fat",mojarra,2a,2402,Fish
1648,26158024,"Tilapia, coated, baked or broiled, made with cooking spray",mojarra,2a,2402,Fish
1649,26158030,"Tilapia, coated, fried, made with oil","fried, NS as to coating; NS as to fat added in cooking; NS as to type of fat added in cooking; mojarra",2,2402,Fish
1650,26158031,"Tilapia, coated, fried, made with butter","fried, NS as to coating; made with animal fat or meat drippings; mojarra",2,2402,Fish
1651,26158032,"Tilapia, coated, fried, made with margarine","fried, NS as to coating; made with shortening; mojarra",2a,2402,Fish
1652,26158033,"Tilapia, coated, fried, made without fat","fried, NS as to coating; mojarra",2,2402,Fish
1653,26158034,"Tilapia, coated, fried, made with cooking spray","fried, NS as to coating; mojarra",2,2402,Fish
1654,26158050,"Tilapia, steamed or poached",mojarra,,2402,Fish
1655,26203110,"Frog legs, NS as to cooking method",,2,2404,Shellfish
1656,26203160,"Frog legs, steamed",,,2404,Shellfish
1657,26205110,"Octopus, cooked, NS as to cooking method",,2,2404,Shellfish
1658,26205160,"Octopus, steamed",,,2404,Shellfish
1659,26205170,"Octopus, dried",,,2404,Shellfish
1660,26205180,"Octopus, dried, boiled",,,2404,Shellfish
1661,26205190,"Octopus, smoked",,,2404,Shellfish
1662,26207110,"Roe, shad, cooked",cod roe,,2402,Fish
1663,26209100,"Roe, herring",,,2402,Fish
1664,26211100,"Roe, sturgeon",caviar,,2402,Fish
1665,26213100,"Squid, raw",cuttlefish,,2404,Shellfish
1666,26213120,"Squid, baked or broiled, fat added in cooking",sauteed; cuttlefish; calamari; fried with no coating; NS as to fat added in cooking,,2404,Shellfish
1667,26213121,"Squid, baked or broiled, fat not added in cooking",sauteed; fried with no coating,,2404,Shellfish
1668,26213130,"Squid, coated, baked or broiled, fat added in cooking",NS as to fat added in cooking,2a,2404,Shellfish
1669,26213131,"Squid, coated, baked or broiled, fat not added in cooking",,2a,2404,Shellfish
1670,26213140,"Squid, coated, fried","cuttlefish; calamari; fried, NS as to coating",2,2404,Shellfish
1671,26213160,"Squid, steamed or boiled",cuttlefish; calamari,,2404,Shellfish
1672,26213170,"Squid, dried",cuttlefish; calamari,,2404,Shellfish
1673,26213180,"Squid, pickled",,,2404,Shellfish
1674,26213190,"Squid, canned","calamares en su tinta, squid in its own ink",,2404,Shellfish
1675,26215120,"Turtle, cooked, NS as to cooking method",terrapin,,2404,Shellfish
1676,26301110,"Abalone, cooked, NS as to cooking method",,,2404,Shellfish
1677,26301140,"Abalone, floured or breaded, fried",,2,2404,Shellfish
1678,26301160,"Abalone, steamed or poached",,,2404,Shellfish
1679,26303100,"Clams, raw",,,2404,Shellfish
1680,26303110,"Clams, cooked, NS as to cooking method",,,2404,Shellfish
1681,26303120,"Clams, baked or broiled, fat added in cooking",sauteed; NS as to fat added in cooking; fried with no coating,,2404,Shellfish
1682,26303121,"Clams, baked or broiled, fat not added in cooking",sauteed; fried with no coating,,2404,Shellfish
1683,26303130,"Clams, coated, baked or broiled, fat added in cooking",NS as to fat added in cooking,2a,2404,Shellfish
1684,26303131,"Clams, coated, baked or broiled, fat not added in cooking",,2a,2404,Shellfish
1685,26303140,"Clams, coated, fried","baked; fried, NS as to coating",2,2404,Shellfish
1686,26303160,"Clams, steamed or boiled",,,2404,Shellfish
1687,26303180,"Clams, canned",,,2404,Shellfish
1688,26303190,"Clams, smoked, in oil",,,2404,Shellfish
1689,26305110,"Crab, cooked, NS as to cooking method",,,2404,Shellfish
1690,26305120,"Crab, baked or broiled, fat added in cooking",sauteed; fried with no coating; NS as to fat added in cooking,,2404,Shellfish
1691,26305121,"Crab, baked or broiled, fat not added in cooking",sauteed; fried with no coating,,2404,Shellfish
1692,26305130,"Crab, coated, baked or broiled, fat added in cooking",NS as to fat added in cooking,2a,2404,Shellfish
1693,26305131,"Crab, coated, baked or broiled, fat not added in cooking",,2a,2404,Shellfish
1694,26305160,"Crab, hard shell, steamed",boiled,,2404,Shellfish
1695,26305180,"Crab, canned",,,2404,Shellfish
1696,26307140,"Crab, soft shell, coated, fried","fried, NS as to coating",2,2404,Shellfish
1697,26309140,"Crayfish, coated, fried","fried, NS as to coating; crawfish",2,2404,Shellfish
1698,26309160,"Crayfish, boiled or steamed",crawfish,,2404,Shellfish
1699,26311110,"Lobster, cooked, NS as to cooking method",spiny lobster; rock lobster,,2404,Shellfish
1700,26311120,"Lobster, baked or broiled, fat added in cooking",sauteed; fried with no coating; NS as to fat added in cooking; spiny lobster; rock lobster,,2404,Shellfish
1701,26311121,"Lobster, baked or broiled, fat not added in cooking",sauteed; fried with no coating; spiny lobster; rock lobster,,2404,Shellfish
1702,26311140,"Lobster, coated, fried","spiny lobster; rock lobster; fried, NS as to coating",2,2404,Shellfish
1703,26311160,"Lobster, steamed or boiled",spiny lobster; rock lobster,,2404,Shellfish
1704,26311170,"Lobster, coated, baked or broiled, fat added in cooking",NS as to fat added in cooking; spiny lobster; rock lobster,2a,2404,Shellfish
1705,26311171,"Lobster, coated, baked or broiled, fat not added in cooking",spiny lobster; rock lobster,2a,2404,Shellfish
1706,26311180,"Lobster, canned",,,2404,Shellfish
1707,26313100,"Mussels, raw",,,2404,Shellfish
1708,26313110,"Mussels, cooked, NS as to cooking method",,,2404,Shellfish
1709,26313160,"Mussels, steamed or poached",,,2404,Shellfish
1710,26315100,"Oysters, raw",,,2404,Shellfish
1711,26315110,"Oysters, cooked, NS as to cooking method",,2,2404,Shellfish
1712,26315120,"Oysters, baked or broiled, fat added in cooking",sauteed; fried with no coating; NS as to fat added in cooking,,2404,Shellfish
1713,26315121,"Oysters, baked or broiled, fat not added in cooking",sauteed; fried with no coating,,2404,Shellfish
1714,26315130,"Oysters, steamed",,,2404,Shellfish
1715,26315160,"Oysters, coated, baked or broiled, fat added in cooking",NS as to fat added in cooking,2a,2404,Shellfish
1716,26315161,"Oysters, coated, baked or broiled, fat not added in cooking",,2a,2404,Shellfish
1717,26315180,"Oysters, canned",,,2404,Shellfish
1718,26315190,"Oysters, smoked",,,2404,Shellfish
1719,26317110,"Scallops, cooked, NS as to cooking method",,,2404,Shellfish
1720,26317120,"Scallops, baked or broiled, fat added in cooking",sauteed; stir fry; fried with no coating; NS as to fat added in cooking,,2404,Shellfish
1721,26317121,"Scallops, baked or broiled, fat not added in cooking",sauteed; stir fry; fried with no coating,,2404,Shellfish
1722,26317130,"Scallops, steamed or boiled",,,2404,Shellfish
1723,26317140,"Scallops, coated, fried","fried, NS as to coating",2,2404,Shellfish
